Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
a64c15e3603a9c551dc1aaa3ef7aac79,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
3360a71d49483962d341b41c16faf706,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,,
94c325428076ed4e0d6805472fcddcf0,Bacteria,Acidobacteria,DA052,Ellin6513,,,
53c76be492a13e0eafeacbaa63dd6a96,Bacteria,,,,,,
fd2e56a7dc4e300060933ee4bcb7feb4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
03c173113987f04a458e70df83d20c55,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,
c79e3855eda37c34322f1d05c77c5bae,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
005a9cc17fa58514efa14ba666d8bae1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
d5a81c62dd8886df4304e97ac89ea5d0,Bacteria,Acidobacteria,DA052,Ellin6513,,,
c9f9accad6c4168f0323c90875505465,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
c5a05a8291f75c9a5834e8b93db60f45,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
507d08bab1ba0b4786e349ee7bef2274,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
0bbbcf2d9a6549ecf58240dcf7c012cc,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
808e8fa57d2720f83f4f75e25955bb51,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
c87946b5466e3b7b2a8856664c549bd6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
ceebf21d3e1aeaac4e452f1ea431634a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
815e3ca8181b672eccb18584923a3774,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
bf58adc857c8b4091811b16c45212f8d,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
1c3da449ef6259b608bbc304ed6c19bb,Bacteria,Acidobacteria,DA052,Ellin6513,,,
7e78dfb5b0407fd592a6443b02fb3af8,Bacteria,TM7,TM7-1,,,,
e9b0a9408abfb8331ce529db46a03928,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
97a8d9028a470adc06100d0cbf8deabd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
e60f5f1e987b11d0fa9ea669fb9e95f6,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
a6f82a1f236e2c0fe62af636462d73f8,Bacteria,OP3,koll11,GIF10,kpj58rc,,
e180b026f33008876e118373eac15246,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
a8e93df1c8a334a91810ae60ef5e3f86,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
e783fb5c1ec76e1c01431413f192c0c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
c702ede418dba84e9a537621d50bda34,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
f1f33bd4ac171f9fec0a36581f47f672,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
875cc07400fd9085139057cd3512e887,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
ff298d42773665eecf145347d05196c2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Wautersiella,
720c0a561fe9fe2d8e1889e1c48c7f56,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
f3f8ef466e63cbfb1d3a0b941f108219,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,
8a5ffc1c5627d39b2ae6c67392e059d0,Bacteria,Proteobacteria,,,,,
dc50dec57d0bf34296c2f117d8de5a45,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
3fb5390bcedbe797eb6b96f9ba908772,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,,
6549de9572efb18ba75e9567a12fb195,Bacteria,Acidobacteria,[Chloracidobacteria],DS-100,,,
9d8c990897605e61f6d0f11487297b05,Bacteria,Proteobacteria,Deltaproteobacteria,DTB120,,,
6c1f972221ddbc46fbc2af77b09764f0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
bf7583567acc40ad0b119c5901a7f998,Bacteria,Chlorobi,OPB56,,,,
20e1b4603d8519257a0c2c0773ef0b2f,Bacteria,GN04,GN15,,,,
4bd8a7ffe16799e2811a74192df5bddb,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,,
95717356b523cc9b1258e576033b1d7d,Bacteria,Acidobacteria,DA052,Ellin6513,,,
c4c4a4017c6bdbaa690622638d7606c9,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,
3db1256e83d76989c51253f24582aae9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11,,
919d59643b5ce7c1a993ea41b2489233,Bacteria,Chloroflexi,Anaerolineae,CFB-26,,,
c0dc42b0ee4e7c728e023757e9d699d5,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
ebaaf363d9caf6364bc47df23e50976a,Bacteria,Chloroflexi,Anaerolineae,,,,
baf1094a42b992659a70afdea53859df,Bacteria,Chloroflexi,Anaerolineae,,,,
c308ab41903510e8d66e9dc601f32018,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
7449cb3c31ad62690360256240d02f0d,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Polynucleobacter,
dd4707b4db5ff68fe87b2b51466ed2a3,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SHA-31,,
86e9f446fa837d7d4498160110bb3ea6,Bacteria,SC4,,,,,
43527c73b8e156591959f593aa4dfdcb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
af9a35381ac57295e64a0d9401438f0f,Bacteria,Chlorobi,BSV26,C20,,,
e6cfd4b463a73e87a3c54a82bcaf5752,Bacteria,Planctomycetes,BD7-11,,,,
a0b3ea657faf8d191f931cc8d030660e,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
876d24ce4febba22b7ed475da68bb15d,Bacteria,Chlorobi,BSV26,PK329,,,
becde73f28e4c6dfe7e1b47d595f7ac6,Bacteria,GN04,GN15,,,,
0683c52e34b5db63e78ca405f6951da1,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
dd7bf15e6a69a8262d4072e473de8158,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
f7b25ce9c7f2d3df0cb53907e5f8f109,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
1d998388c3d77467f8272d25937ee40a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
07c57fcc6b9cfaee619aa41126eb9616,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
0620ee87fe94564cc23daf3d3bff7f3f,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,
cc9a93fe7d8708f4e55d564fc80afb97,Bacteria,Proteobacteria,Betaproteobacteria,,,,
8559bf5fc8f0f079fc743b3033ec81c8,Bacteria,Proteobacteria,Gammaproteobacteria,HTCC2188,HTCC2089,,
4dd5af3da84d6459762105dbdf48be55,Bacteria,,,,,,
775c2b65ff1e397eb3b278b515dc0aaf,Bacteria,Spirochaetes,MVP-15,PL-11B10,,,
de170f1b73b935940e4462fdfe66550b,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
092c425505f94c4cf5b2991b47f2c438,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
1db194e7a0ba2e7207fe87aa2013054f,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
932c96bdbe32356a5f2701c6c80e6a16,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
5bb29fd200107dcf39ed4400c66193dd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
dda9fce6dd361ddb15ac5f8ee45b4ace,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
428052f76a2affec9ce7a9ba486c4f81,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
9976b83a4d99ab518a20da3b567ead0c,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
12fe9c8429ca4e8fb503d63c0e253d62,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
b3af4a11f6129315a7b66b82a5c48d0c,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
33075e148fe733f84050433b34f4889d,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
6c0d957647e5db7cf9180bbdfc00ca42,Bacteria,,,,,,
d506406b5394383a8243fdab57d653bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
6e64c5f80436e173300ca31232963bd6,Bacteria,TM6,SJA-4,S1198,,,
523da69377ecc335c522e43b80715df2,Bacteria,TM7,SC3,,,,
c08bb2006b3e1488c49ec4a8b387777c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,Acanthamoeba,
804ffe680d33c1b5e60a430ed1fb4ea7,Bacteria,TM7,TM7-1,,,,
dc0b787440698593f212b69ee74b2fef,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
beef3d06a77251d1a8918bc6545e4e25,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
a5fead8c6839f602fb1dc69318b24a22,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
4627a62508c57b347cf6b082ad66f3eb,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,
c319f3264bcad628278303c65777c26a,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
276de07c3d37a6104096d4434fef5ebb,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
bd9114bc7a03f4dff9e4ff60b72d667a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
43eef7bcbd8ba554b837a748e6d3e5aa,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,
cd681d0b4e3995fa92944e577e0e63e1,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
dbb56813f09032ed08001048b1ffba9f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
2bc8ee04ff7666615993bc9f181d8ea5,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
19ded4523261800356b7ecbf4568e5de,Bacteria,OD1,ZB2,,,,
a29edbd6af2b9b1fc17bb4481920eb81,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,,,
32ed9600fb8ea7c2c1c714251d0a6f96,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
a921f3689039e729be991ab3676e74bd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
f15693e3ef076e5d6cf055f6c757236b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
5df038e7ac26e05868f625214a006fb0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
6fd4755a5355e06bf522f7a810c01185,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
cc68dcbf6208165dcd32ea1821e5f977,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
be0cd993ceaafeb9595e13c799a6fab8,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
7d154dfc83c5aabd2a57045dee9751ca,Bacteria,TM7,SC3,,,,
be88fa5278c7264af9bf2051f5f3b114,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
e87fc1a624dd99b8b6b5a4f82eceb55e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
38e146c93a8a2d3ef11083778d50905d,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
b81cf72942d7e185e4296c53eae04d5a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
7f5057ab2fa42e5c248f730b5e6f3dda,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
d8e2fe8e08d22b896b72b1c5d0b1ed41,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
33c265b6a17ec4e022a8bb1c0c428ed3,Bacteria,WPS-2,,,,,
8c7d72e9ff933123b0b540567a75c349,Bacteria,TM6,SJA-4,,,,
431588cbfe1ca78d2cc8057d5e59ef94,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
3cf4387edb8e7e94950aec97a37df4e8,Bacteria,TM6,SJA-4,,,,
1dbd804f9fdb3e855b8ad38a75dc21ae,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
e6f1782111ce840b2a635d1bf03f7976,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
678185054c0bd15a0e23b218f3636bd9,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
3fc1fbdb3db6619019ffb40666997386,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Friedmanniella,
313538b04518db69ac362e329318fb1e,Bacteria,,,,,,
9bbab4bb59e021a805591df3fe14b10d,Archaea,Crenarchaeota,MBGA,NRP-J,,,
9b48cad3da6ffef7816239088e262cfa,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
bf68eed11eb4a87bb186aa358f643b44,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
f9dbf59191ed05af5b58e67de574675c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
56c80b9fc0546f4498f42477cb353866,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
33c8699f21bb1c901611c1577030e946,Bacteria,Chloroflexi,Ellin6529,,,,
1ad3b56bf02801acfeb876e77e14af93,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,
c7413ab437e8e7bd17d008ff7ec95245,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
ff85ca98156bf2f9e4a8b3dd96e2fef5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
b2fb3ebc88a7c2869c6c19ba924eb34d,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
fce51514ff2473d6939eaecdc50be192,Bacteria,Proteobacteria,Gammaproteobacteria,HTCC2188,HTCC2089,,
f5c9fc8d2e71455b6afc54efb99fc899,Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87,,,
4e1aee201af9d51648f603796a8704e7,Bacteria,TM6,SJA-4,,,,
05815ab565b2dbeafafa6b6bd1e901e8,Bacteria,Proteobacteria,Betaproteobacteria,A21b,EB1003,,
ca0fe7e42b7cb26173b2f5777b106c81,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
1e501fa906aa120f12d28084b9bb1a2c,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,
f4f0824c7a30060cf430bad3e1361502,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
840bec063da0c79ebe9814fc1922e016,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
1d049fecf200a3422d399fb5a6f235da,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
e8d2e114758235a56e1906c8025e8c28,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
070ef559ff4502910442ca40a4fc14b8,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
97a00e0b17284b3f85461962fe74f138,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,
088271fc160ca56d9d233e86b30cb754,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
3c47038fb05ba99fdc8c8d653d6419dd,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
b9e73e191fd2f316a276694ffd7f8dbe,Bacteria,TM6,SJA-4,,,,
3ebff4b0d35fa2433f731bf080bd9e48,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
1c84c6c94c5e9a7f345409edba18e0f4,Bacteria,Proteobacteria,,,,,
7708f16048e8b502d21b36f48978bd84,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
860a5ad44036ec57f436fc60c0cf04c2,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
1bd62b74f39540344f883f1e5a07f68e,Bacteria,Chloroflexi,Ktedonobacteria,,,,
6c22eb6b33bcf9b472ab9dae8c118bb4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
f2019c1188786df13192065adeafe5d7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
61b1ab790baea7c209aa226089b400d0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
27232de7fb84a638ac416840d037cff0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
e3c361a2da02aa3c56ae870b12a34656,Bacteria,,,,,,
01011d975ac8575d966eb51a27ed9350,Bacteria,Chloroflexi,Ktedonobacteria,Elev-1554,,,
7895d6537854e288617d273c7bffe3e6,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
4d82c9a9af7433fd712ba85c08b03ec8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
7f79d6a9f4aa7fc84a0ea59e0fead333,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
8f88e96c10386ca20621e7b25246b5ff,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
0d1620c8220fdd6d2d768ebc3de1a5d2,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
4b2aa4953a8b20a054b436d1de94f1a1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
07abe4d2112677e20f76f03b29022075,Bacteria,,,,,,
91806b096056767fcc505516d0cba9cc,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
8d8e7f6e11b6907ed1d929adfeb5005f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
a29ffc31be24fafd35756563775a93a7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,,
d1806bf67e080408e6466cdbf226814c,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
366f969172edbe6906a88a27df178e7d,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
f615ec257a637fab33609e1f8eb8a52d,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
031b17bbaba8225620e185099130c297,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
25c4a79da7f2d6a611e3ae0bba5719ea,Bacteria,Bacteroidetes,At12OctB3,,,,
434d83ef3710a02c99f59a293ebd883c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
d270224c9b87acf741967f8b6d9e2365,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
d3efd67982e00adf6a16abb6cb444355,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
c3961f98f92319b01bd768fb91db1b5f,Bacteria,Acidobacteria,EC1113,,,,
bc135942671f4daeb13608c890ed29ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
f71f0184b0ac2a277a14e06562290be9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
564b0d1fb6ef6180fb02528d5799078e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,
46a5ce7275dceda67ea13cca64063a95,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
d14336285ab91468c5c0c909a1856baf,Bacteria,,,,,,
5fce474aa50cbb2cd1147ed1a4b57159,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,
4174356c957ef5d8fe075b2dd1217b7c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
9c5f79a07d655df454c0bf988549f74a,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
9fe3d7ff0ccbfc8b1799670683d5a976,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
09a621c7a2df43a95bc2d295c36499ff,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,
626573048dbe52b5a194ec85eaffbf79,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,estrogenivorans
dc584c79a1cb3289a64c02081a8ea130,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
20cd56bc53ad152f3788effed8d098a4,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
f6e474ae07618d94335b8e6003628480,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
b169b07dbb2e3f0541894f98de53804e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
339e2b165b030b9301cf9bfe095b1a93,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,
3933487a755487ca811259a6e2a16715,Bacteria,TM6,SJA-4,,,,
dcb397f38816ce216b5eb9ee94c5d3c2,Bacteria,WPS-2,,,,,
0ce6e523bff461099e40a3441ebb4e83,Bacteria,TM7,TM7-1,,,,
659be8fa7d37eee67e2ac4d625fb83c0,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,
ee3ab06cbb3cb2ded2edfef026dff43e,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
8b6eb8cdf39043c854ce01fef6c74bd4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
54e8e76ce77b570420fb59ccd3a2cf5b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
fc719815d1fedc892ced6dc7aa2f8689,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
12babe0b9b3b24aa587f617c6384a1fe,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
ca0da7db16c65da7ef26cea1d87bc254,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
23360afa458b199e1ae8c94768df895d,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
8644602e9e3859af3d59c20e487aff0b,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
ee53a80ed28bcac63e82ceb038cbe235,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,pneumophila
0fe6511d3faf880cd0e60339bc391dab,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
d9730a22f691c4b5d68ef7464ae47a1c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
7835a2606462e61c2597ba8a00cd9f2f,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
22e3ddf9f82e760e62c29e276fbac6d1,Bacteria,TM7,TM7-1,,,,
f4d21eed35ae63d98b1510d45b744fe0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
2e50501b106de50b75955c80ffd0468f,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
b5ff7213bd6cb3c1b319acbfc33cd268,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
ef41d1ac65711209aa9c9773fcc66944,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,ginsengisoli
0ccce779e4ac40c77e5354be79f8a924,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,celatum
0dd53cdfc46aa45dd54a004b51afebec,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
3b163ca18f2c79beb24a3263028f7ddb,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Vibrio,
c0fba72479a8851965f5b4a50a87714d,Bacteria,Acidobacteria,DA052,Ellin6513,,,
9ca707dcc17959a17616615d12020322,Bacteria,,,,,,
c3df8ed39b0e40b95c6c6fdb236a6512,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,
6337c7a4c82da992142769b354699be2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,
355f69bd1b7c342b617db67eaf4f3158,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
ed1f162e1cbcb933fb0c126e4f767780,Bacteria,TM6,SJA-4,YJF2-48,,,
3ffe4785736ea0d09b2127b9aca128db,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,palustris
5e0ebc0afc903979f83ec858271835e2,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
d1cf3c0cb0939501b0b193929c9ab6dc,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
eedc93ead38e4d2d7b4013a2741ab283,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,,,
43b251cb571862cf515ca06fd6073f37,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,
6536ee671c206e4cf52f837a4a6fe56e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
32aa886824e3260f853e0859d9094b7e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella,
fab8afc4e8f7905c5fe12da9d33ee240,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
8bbcf048be9561d00c6ed8f597643925,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
32d9283257e30e79b4e809a06deb0775,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
945244e3f634790bd5aa9ff95e7b58f2,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
